Species,Latitude,Longitude
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9161,-73.7305
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.50992,-73.445861
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,3.649639,-75.943222
Tremarctos ornatus,3.513583,-76.021611
Tremarctos ornatus,3.517528,-76.017167
Tremarctos ornatus,3.534461,-76.036639
Tremarctos ornatus,3.505444,-76.020917
Tremarctos ornatus,3.361611,-76.038722
Tremarctos ornatus,3.636722,-75.926222
Tremarctos ornatus,3.519278,-76.017194
Tremarctos ornatus,4.7702,-73.8636
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.51714,-73.447417
Tremarctos ornatus,4.50358,-73.450667
Tremarctos ornatus,4.50358,-73.450667
Tremarctos ornatus,4.50358,-73.450667
Tremarctos ornatus,4.50358,-73.450667
Tremarctos ornatus,4.50358,-73.450667
Tremarctos ornatus,4.50992,-73.445861
Tremarctos ornatus,3.707861,-75.72425
Tremarctos ornatus,3.755167,-75.698056
Tremarctos ornatus,3.75225,-75.698722
Tremarctos ornatus,3.683639,-75.706972
Tremarctos ornatus,3.709778,-75.728111
Tremarctos ornatus,3.6885,-75.858694
Tremarctos ornatus,3.757694,-75.698056
Tremarctos ornatus,4.714,-73.628
Tremarctos ornatus,4.7769,-73.8
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.604998,-75.263978
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.51442,-73.455667
Tremarctos ornatus,4.50992,-73.445861
Tremarctos ornatus,3.7055,-75.935194
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,1.780142,-76.506271
Tremarctos ornatus,4.579233,-75.271759
Tremarctos ornatus,4.459367,-75.322415
Tremarctos ornatus,5.239796,-73.572643
Tremarctos ornatus,5.244022,-73.577731
Tremarctos ornatus,5.244089,-73.579688
Tremarctos ornatus,5.243623,-73.581629
Tremarctos ornatus,5.238612,-73.569218
Tremarctos ornatus,5.240003,-73.572435
Tremarctos ornatus,5.239795,-73.572625
Tremarctos ornatus,5.237597,-73.568354
Tremarctos ornatus,3.660528,-76.007722
Tremarctos ornatus,3.705972,-75.944833
Tremarctos ornatus,3.706556,-75.939722
Tremarctos ornatus,3.933833,-75.735722
Tremarctos ornatus,3.935444,-75.734556
Tremarctos ornatus,3.888417,-75.855833
Tremarctos ornatus,3.707833,-75.941861
Tremarctos ornatus,3.89075,-75.858556
Tremarctos ornatus,3.82775,-75.929583
Tremarctos ornatus,4.72709,-73.73084
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,2.771639,-74.889222
Tremarctos ornatus,2.768722,-74.893111
Tremarctos ornatus,2.771139,-74.892333
Tremarctos ornatus,4.49452,-73.80576
Tremarctos ornatus,4.211249,-75.422341
Tremarctos ornatus,2.787694,-74.891419
Tremarctos ornatus,2.773917,-74.889472
Tremarctos ornatus,2.78325,-74.892972
Tremarctos ornatus,2.759222,-74.896861
Tremarctos ornatus,2.782889,-74.891889
Tremarctos ornatus,2.778111,-74.893694
Tremarctos ornatus,2.757333,-74.893667
Tremarctos ornatus,2.763472,-74.892417
Tremarctos ornatus,2.780444,-74.892806
Tremarctos ornatus,3.32483,-76.65583
Tremarctos ornatus,4.609065,-73.79391
Tremarctos ornatus,6.008583,-72.386833
Tremarctos ornatus,4.144157,-75.630903
Tremarctos ornatus,5.949062,-74.277574
Tremarctos ornatus,5.245315,-73.577682
Tremarctos ornatus,5.243959,-73.578254
Tremarctos ornatus,4.57094,-73.80927
Tremarctos ornatus,4.781405,-75.328146
Tremarctos ornatus,5.228917,-73.646562
Tremarctos ornatus,5.247965,-73.586076
Tremarctos ornatus,5.246896,-73.581044
Tremarctos ornatus,5.217731,-73.5776
Tremarctos ornatus,5.217731,-73.5776
Tremarctos ornatus,4.57094,-73.80927
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,5.948472,-74.275611
Tremarctos ornatus,5.9175,-73.209778
Tremarctos ornatus,5.9185,-73.210833
Tremarctos ornatus,5.917278,-73.211389
Tremarctos ornatus,5.948944,-74.277556
Tremarctos ornatus,5.9175,-73.209778
Tremarctos ornatus,5.948944,-74.277556
Tremarctos ornatus,5.245315,-73.577682
Tremarctos ornatus,5.245315,-73.577682
Tremarctos ornatus,5.472785,-73.578264
Tremarctos ornatus,5.943687,-74.276424
Tremarctos ornatus,5.761945,-76.028914
Tremarctos ornatus,5.948472,-74.275611
Tremarctos ornatus,1.699417,-75.9055
Tremarctos ornatus,1.699667,-75.905556
Tremarctos ornatus,1.697611,-75.905444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,0.92182,-77.44563
Tremarctos ornatus,0.92311,-77.44507
Tremarctos ornatus,0.92328,-77.44421
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50208,-73.77286
Tremarctos ornatus,4.50208,-73.77286
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.91842,-73.73225
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,1.718278,-76.223
Tremarctos ornatus,1.718278,-76.223
Tremarctos ornatus,2.306733,-76.385995
Tremarctos ornatus,4.068417,-75.630667
Tremarctos ornatus,4.80343,-73.7648
Tremarctos ornatus,4.9148,-73.7186
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.91842,-73.73225
Tremarctos ornatus,4.91842,-73.73225
Tremarctos ornatus,4.597072,-73.694178
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.716,-73.8751
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.79051,-76.24973
Tremarctos ornatus,4.91536,-73.72839
Tremarctos ornatus,4.91536,-73.72839
Tremarctos ornatus,4.90114,-73.73983
Tremarctos ornatus,4.90114,-73.73983
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91614,-73.7305
Tremarctos ornatus,4.71592,-73.87594
Tremarctos ornatus,1.618,-76.085694
Tremarctos ornatus,1.592111,-76.108389
Tremarctos ornatus,4.9089,-73.7281
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91536,-73.72839
Tremarctos ornatus,4.91536,-73.72839
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.90889,-73.72808
Tremarctos ornatus,4.91614,-73.7305
Tremarctos ornatus,4.91614,-73.7305
Tremarctos ornatus,1.618,-76.085694
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.9136,-73.7276
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.7159,-73.8759
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9184,-73.7323
Tremarctos ornatus,4.716,-73.8751
Tremarctos ornatus,1.715,-76.225361
Tremarctos ornatus,1.715786,-76.209069
Tremarctos ornatus,1.715,-76.225361
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.90114,-73.73983
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.71603,-73.87514
Tremarctos ornatus,4.71592,-73.87594
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,4.91442,-73.72786
Tremarctos ornatus,3.63368,-76.8184
Tremarctos ornatus,3.63163,-76.82401
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.8772,-73.7178
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.8772,-73.7178
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9143,-73.7279
Tremarctos ornatus,4.9154,-73.7284
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9154,-73.7285
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.9144,-73.7279
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,4.8995,-73.7399
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.71725,-76.224194
Tremarctos ornatus,1.715,-76.225361
Tremarctos ornatus,1.715,-76.225361
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.91361,-73.72761
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.89947,-73.73992
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
Tremarctos ornatus,4.87722,-73.71783
